2B,3B,AB,BBA,BB,BPF,CG,CS,Color B,Color G,Color R,DP,Div Win,ERA,ER,E,FP,Franchise ID,G,Ghome,HA,HBP,HRA,HR,H,I Pouts,L,Lg Win,Number of Records,PPF,RA,R,Rank,SB,SF,SHO,SOA,SO,SV,WC Win,WS Win,W,Attendance,Div ID,Franch ID,Lg ID,Name,Park,Team IDBR,Team ID,teamIDlahman45,Team I Dretro,Year ID
254,34,5549,469,422,103,5,32,116,44,0,136,N,3.45,555,85,0.986,KCR,162,81,1366,42,155,112,1443,4345,76,N,1,103,601,648,3,153,42,12,1208,1048,52,N,N,86,1750754,C,KCR,AL,Kansas City Royals,Kauffman Stadium,KCR,KCA,KCA,KCA,2013
270,39,5588,533,523,94,4,34,32,0,185,135,N,4.23,685,112,0.981,ANA,162,81,1475,48,167,164,1476,4373,84,N,1,94,737,733,3,82,64,12,1200,1221,41,N,N,78,3019505,W,ANA,AL,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA,LAA,ANA,ANA,2013
281,17,5491,460,476,95,7,28,117,58,34,160,Y,3.25,524,109,0.982,LAD,162,81,1321,57,127,138,1447,4351,70,N,1,95,582,649,1,78,48,22,1292,1146,46,N,N,92,3743527,W,LAD,NL,Los Angeles Dodgers,Dodger Stadium,LAD,LAN,LAN,LAN,2013
219,31,5449,526,432,102,2,29,51,101,243,144,N,3.71,602,88,0.986,FLA,162,81,1376,56,121,95,1257,4380,100,N,1,103,646,513,5,78,26,13,1177,1232,36,N,N,62,1586322,E,FLA,NL,Miami Marlins,Marlins Park,MIA,MIA,FLO,MIA,2013
238,43,5474,466,407,105,4,50,72,43,22,153,N,3.84,615,114,0.981,MIL,162,81,1401,71,175,157,1381,4328,88,N,1,105,687,640,4,142,35,15,1125,1183,40,N,N,74,2531105,C,MIL,NL,Milwaukee Brewers,Miller Park,MIL,MIL,ML4,MIL,2013
285,15,5564,458,533,99,1,33,52,18,180,178,N,4.55,733,81,0.987,MIN,162,81,1591,52,168,151,1346,4351,96,N,1,101,788,614,4,52,32,7,985,1430,40,N,N,66,2477644,C,MIN,AL,Minnesota Twins,Target Field,MIN,MIN,MIN,MIN,2013
247,24,5449,437,466,102,7,31,67,28,0,139,N,3.94,633,69,0.988,NYY,162,81,1452,57,171,144,1321,4342,77,N,1,101,671,650,4,115,36,10,1233,1214,49,N,N,85,3279589,E,NYY,AL,New York Yankees,Yankee Stadium III,NYY,NYA,NYA,NYA,2013
263,32,5559,458,512,94,4,35,0,74,255,127,N,3.77,618,93,0.985,NYM,162,81,1442,51,152,130,1318,4430,88,N,1,95,684,619,4,114,32,10,1209,1384,40,N,N,74,2135657,E,NYM,NL,New York Mets,Citi Field,NYM,NYN,NYN,NYN,2013
301,25,5521,428,573,95,6,28,30,178,239,112,Y,3.56,574,97,0.983,OAK,162,81,1339,45,163,186,1403,4356,66,N,1,93,625,767,1,74,49,13,1183,1178,46,N,N,96,1809302,W,OAK,AL,Oakland Athletics,O.co Coliseum,OAK,OAK,OAK,OAK,2013
255,32,5456,506,417,101,6,29,68,18,212,141,N,4.32,689,97,0.984,PHI,162,81,1465,53,152,140,1355,4309,89,N,1,102,749,610,4,73,31,3,1199,1205,32,N,N,73,3012403,E,PHI,NL,Philadelphia Phillies,Citizens Bank Park,PHI,PHI,PHI,PHI,2013
273,35,5486,515,469,94,3,42,39,184,252,154,N,3.26,533,106,0.984,PIT,162,81,1299,88,101,161,1346,4412,68,N,1,94,577,634,2,94,29,16,1261,1330,55,Y,N,94,2256862,C,PIT,NL,Pittsburgh Pirates,PNC Park,PIT,PIT,PIT,PIT,2013
246,26,5517,525,467,91,3,34,97,44,4,140,N,3.98,643,83,0.986,SDP,162,81,1407,52,156,146,1349,4365,86,N,1,91,700,618,3,118,34,6,1171,1309,40,N,N,76,2166691,W,SDP,NL,San Diego Padres,Petco Park,SDP,SDN,SDN,SDN,2013
249,17,5558,478,529,92,4,23,92,91,0,149,N,4.31,702,88,0.986,SEA,162,81,1467,31,174,188,1318,4395,91,N,1,92,754,624,4,49,28,14,1297,1353,43,N,N,71,1761546,W,SEA,AL,Seattle Mariners,Safeco Field,SEA,SEA,SEA,SEA,2013
280,35,5552,521,469,90,2,26,25,72,255,128,N,4,643,107,0.982,SFG,162,82,1380,39,145,107,1446,4342,86,N,1,89,691,629,4,67,42,13,1256,1078,41,N,N,76,3326796,W,SFG,NL,San Francisco Giants,AT&T Park,SFG,SFN,SFN,SFN,2013
322,20,5557,451,481,99,7,22,65,17,205,177,Y,3.42,555,75,0.988,STL,162,81,1366,64,112,125,1494,4379,65,Y,1,97,596,783,1,45,44,15,1254,1110,44,N,N,97,3369769,C,STL,NL,St. Louis Cardinals,Busch Stadium III,STL,SLN,SLN,SLN,2013
296,23,5538,482,589,96,9,38,247,192,149,147,N,3.74,608,59,0.99,TBD,163,81,1315,36,153,165,1421,4392,71,N,1,95,646,700,2,73,55,17,1310,1171,42,Y,N,92,1510300,E,TBD,AL,Tampa Bay Rays,Tropicana Field,TBR,TBA,TBA,TBA,2013
262,23,5585,498,462,104,4,46,115,44,0,146,N,3.62,589,86,0.986,TEX,163,82,1370,61,157,176,1465,4390,72,N,1,103,636,730,2,149,42,10,1309,1067,46,N,N,91,3178273,W,TEX,AL,Texas Rangers,Rangers Ballpark in Arlington,TEX,TEX,TEX,TEX,2013
273,24,5537,500,510,102,4,41,191,118,4,145,N,4.25,685,111,0.982,TOR,162,81,1451,38,195,185,1398,4356,88,N,1,102,756,712,5,112,38,11,1208,1123,39,N,N,74,2536562,E,TOR,AL,Toronto Blue Jays,Rogers Centre,TOR,TOR,TOR,TOR,2013
259,27,5436,405,464,102,6,28,43,18,186,146,N,3.59,576,107,0.982,WSN,162,81,1367,40,142,161,1365,4337,76,N,1,101,626,656,2,88,39,13,1236,1192,47,N,N,86,2652422,E,WSN,NL,Washington Nationals,Nationals Park,WSN,WAS,MON,WAS,2013
259,47,5552,469,398,102,2,33,48,25,167,147,N,4.26,683,101,0.983,ARI,162,81,1467,43,154,118,1379,4333,98,N,1,102,742,615,5,86,36,4,1278,1165,35,N,N,64,2073730,W,ARI,NL,Arizona Diamondbacks,Chase Field,ARI,ARI,ARI,ARI,2014
240,22,5468,472,472,99,5,33,65,17,207,143,N,3.38,547,85,0.986,ATL,162,81,1369,43,121,123,1316,4365,83,N,1,99,597,573,2,95,27,13,1301,1369,54,N,N,79,2354305,E,ATL,NL,Atlanta Braves,Turner Field,ATL,ATL,ATL,ATL,2014
264,16,5596,472,401,100,3,20,1,70,223,156,Y,3.43,557,87,0.986,BAL,162,81,1342,62,151,211,1434,4384,66,N,1,100,593,705,1,44,36,13,1174,1285,53,N,N,96,2464473,E,BAL,AL,Baltimore Orioles,Oriole Park at Camden Yards,BAL,BAL,BAL,BAL,2014
282,20,5551,482,535,102,3,25,48,12,198,155,N,4.01,653,92,0.985,BOS,162,81,1458,68,154,123,1355,4397,91,N,1,101,715,634,5,63,52,7,1213,1337,36,N,N,71,2956089,E,BOS,AL,Boston Red Sox,Fenway Park II,BOS,BOS,BOS,BOS,2014
279,32,5543,557,417,100,3,36,0,0,0,170,N,4.29,687,107,0.982,CHW,162,81,1468,60,140,155,1400,4323,89,N,1,101,758,660,4,85,38,6,1152,1362,36,N,N,73,1650821,C,CHW,AL,Chicago White Sox,U.S. Cellular Field,CHW,CHA,CHA,CHA,2014
270,31,5508,504,442,103,1,40,134,51,12,137,N,3.91,636,103,0.983,CHC,162,81,1398,54,115,157,1315,4390,89,N,1,104,707,614,5,65,41,11,1311,1477,37,N,N,73,2652113,C,CHC,NL,Chicago Cubs,Wrigley Field,CHC,CHN,CHN,CHN,2014
254,20,5395,507,415,98,5,52,31,1,198,120,N,3.59,576,72,0.988,CIN,162,81,1282,52,163,131,1282,4338,86,N,1,98,612,595,4,122,37,13,1290,1252,44,N,N,76,2476664,C,CIN,NL,Cincinnati Reds,Great American Ball Park,CIN,CIN,CIN,CIN,2014
284,23,5575,464,504,97,6,27,59,8,215,139,N,3.56,581,116,0.981,CLE,162,81,1398,42,135,142,1411,4405,77,N,1,97,653,669,3,104,49,15,1450,1189,40,N,N,85,1437393,C,CLE,AL,Cleveland Indians,Progressive Field,CLE,CLE,CLE,CLE,2014
307,41,5612,531,397,115,1,48,93,15,34,166,N,4.84,770,106,0.983,COL,162,81,1528,48,173,186,1551,4293,96,N,1,116,818,755,4,85,48,4,1074,1281,24,N,N,66,2680329,W,COL,NL,Colorado Rockies,Coors Field,COL,COL,COL,COL,2014
325,26,5630,462,443,105,5,41,67,35,6,153,Y,4.01,648,101,0.983,DET,162,81,1475,44,127,155,1557,4362,72,N,1,104,705,757,1,106,61,8,1244,1144,41,N,N,90,2917209,C,DET,AL,Detroit Tigers,Comerica Park,DET,DET,DET,DET,2014
240,19,5447,484,495,101,7,37,42,73,214,151,N,4.11,657,106,0.983,HOU,162,81,1437,55,139,163,1317,4316,92,N,1,102,723,629,4,122,36,3,1137,1442,31,N,N,70,1751829,W,HOU,AL,Houston Astros,Minute Maid Park,HOU,HOU,HOU,HOU,2014
286,29,5545,440,380,105,3,36,116,44,0,122,N,3.51,565,104,0.983,KCR,162,81,1386,53,128,95,1456,4352,73,Y,1,104,624,651,2,153,47,14,1168,985,53,Y,N,89,1956482,C,KCR,AL,Kansas City Royals,Kauffman Stadium,KCR,KCA,KCA,KCA,2014
304,31,5652,504,492,96,3,39,32,0,185,127,Y,3.58,590,83,0.986,ANA,162,81,1307,60,126,155,1464,4448,64,N,1,95,630,773,1,81,54,13,1342,1266,46,N,N,98,3095935,W,ANA,AL,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA,LAA,ANA,ANA,2014
302,38,5560,429,519,96,7,50,117,58,34,145,Y,3.4,554,107,0.983,LAD,162,81,1338,61,142,134,1476,4394,68,N,1,95,617,718,1,138,43,16,1373,1246,47,N,N,94,3782337,W,LAD,NL,Los Angeles Dodgers,Dodger Stadium,LAD,LAN,LAN,LAN,2014
254,36,5538,458,501,103,3,21,51,101,243,154,N,3.78,613,97,0.984,FLA,162,81,1481,35,114,122,1399,4373,85,N,1,104,674,645,4,58,39,16,1190,1419,42,N,N,77,1732283,E,FLA,NL,Miami Marlins,Marlins Park,MIA,MIA,FLO,MIA,2014
297,28,5462,431,423,102,3,43,72,43,22,130,N,3.67,594,99,0.984,MIL,162,81,1386,73,167,150,1366,4373,80,N,1,103,657,650,3,102,37,9,1246,1197,45,N,N,82,2797384,C,MIL,NL,Milwaukee Brewers,Miller Park,MIL,MIL,ML4,MIL,2014
316,27,5567,408,544,102,2,36,52,18,180,136,N,4.57,728,97,0.984,MIN,162,81,1588,53,147,128,1412,4305,92,N,1,103,777,715,5,99,44,7,1031,1329,38,N,N,70,2250606,C,MIN,AL,Minnesota Twins,Target Field,MIN,MIN,MIN,MIN,2014
247,26,5497,398,452,100,5,26,67,28,0,107,N,3.75,605,92,0.984,NYY,162,81,1392,56,164,147,1349,4359,78,N,1,101,664,633,2,112,47,10,1370,1133,48,N,N,84,3401624,E,NYY,AL,New York Yankees,Yankee Stadium III,NYY,NYA,NYA,NYA,2014
275,19,5472,509,516,94,1,34,0,74,255,158,N,3.49,568,104,0.983,NYM,162,81,1370,54,141,125,1306,4391,83,N,1,95,618,629,3,101,44,11,1303,1264,42,N,N,79,2148808,E,NYM,NL,New York Mets,Citi Field,NYM,NYN,NYN,NYN,2014
253,33,5545,406,586,99,7,20,30,178,239,150,N,3.22,524,111,0.982,OAK,162,81,1269,49,147,146,1354,4390,74,N,1,97,572,729,2,83,43,13,1244,1104,31,Y,N,88,2003628,W,OAK,AL,Oakland Athletics,O.co Coliseum,OAK,OAK,OAK,OAK,2014
251,27,5603,521,443,100,2,26,68,18,212,133,N,3.79,619,83,0.987,PHI,162,81,1396,55,134,125,1356,4405,89,N,1,101,687,619,5,109,37,12,1255,1306,40,N,N,73,2423852,E,PHI,NL,Philadelphia Phillies,Citizens Bank Park,PHI,PHI,PHI,PHI,2014
275,30,5536,499,520,98,2,47,39,184,252,148,N,3.47,562,109,0.983,PIT,162,81,1341,78,128,156,1436,4369,74,N,1,97,631,682,2,104,35,7,1228,1244,48,Y,N,88,2442564,C,PIT,NL,Pittsburgh Pirates,PNC Park,PIT,PIT,PIT,PIT,2014
224,30,5294,462,468,91,4,34,97,44,4,124,N,3.27,523,101,0.983,SDP,162,81,1300,41,117,109,1199,4316,85,N,1,91,577,535,3,91,45,10,1284,1294,41,N,N,77,2195373,W,SDP,NL,San Diego Padres,Petco Park,SDP,SDN,SDN,SDN,2014
247,32,5450,463,396,95,2,42,92,91,0,139,N,3.17,512,82,0.986,SEA,162,81,1240,60,137,136,1328,4356,75,N,1,95,554,634,3,96,34,9,1317,1232,51,N,N,87,2064334,W,SEA,AL,Seattle Mariners,Safeco Field,SEA,SEA,SEA,SEA,2014
257,42,5523,389,427,95,8,27,25,72,255,155,N,3.5,564,100,0.984,SFG,162,81,1305,43,133,132,1407,4347,74,Y,1,95,614,665,2,56,49,12,1211,1245,46,Y,Y,88,3368697,W,SFG,NL,San Francisco Giants,AT&T Park,SFG,SFN,SFN,SFN,2014
275,21,5426,470,471,101,8,32,65,17,205,145,Y,3.5,564,88,0.985,STL,162,81,1321,86,123,105,1371,4346,72,N,1,100,603,619,1,57,39,23,1221,1133,55,N,N,90,3540649,C,STL,NL,St. Louis Cardinals,Busch Stadium III,STL,SLN,SLN,SLN,2014
263,24,5516,482,527,97,3,27,247,192,149,96,N,3.56,579,88,0.985,TBD,162,81,1292,66,145,117,1361,4391,85,N,1,97,625,612,4,63,53,22,1437,1124,37,N,N,77,1446464,E,TBD,AL,Tampa Bay Rays,Tropicana Field,TBR,TBA,TBA,TBA,2014
260,28,5460,505,417,101,6,59,115,44,0,155,N,4.49,711,106,0.982,TEX,162,81,1510,61,160,111,1400,4279,95,N,1,101,773,637,5,105,45,17,1110,1162,33,N,N,67,2718733,W,TEX,AL,Texas Rangers,Rangers Ballpark in Arlington,TEX,TEX,TEX,TEX,2014
282,24,5549,490,502,102,3,21,191,118,4,130,N,4,642,87,0.985,TOR,162,81,1400,41,151,177,1435,4329,79,N,1,102,686,723,3,78,40,16,1199,1151,45,N,N,83,2375525,E,TOR,AL,Toronto Blue Jays,Rogers Centre,TOR,TOR,TOR,TOR,2014
265,27,5542,352,517,104,5,23,43,18,186,139,Y,3.03,495,100,0.984,WSN,162,81,1351,56,110,152,1403,4412,66,N,1,102,555,686,1,101,41,19,1288,1304,45,N,N,96,2579389,E,WSN,NL,Washington Nationals,Nationals Park,WSN,WAS,MON,WAS,2014
289,48,5649,500,490,107,1,44,48,25,167,146,N,4.04,659,86,0.986,ARI,162,81,1450,33,182,154,1494,4400,83,N,1,106,713,720,3,132,57,12,1215,1312,44,N,N,79,2080145,W,ARI,NL,Arizona Diamondbacks,Chase Field,ARI,ARI,ARI,ARI,2015
251,18,5420,550,471,97,3,33,65,17,207,186,N,4.41,698,90,0.985,ATL,162,81,1462,44,170,100,1361,4276,95,N,1,97,760,573,4,69,31,10,1148,1107,44,N,N,67,2001392,E,ATL,NL,Atlanta Braves,Turner Field,ATL,ATL,ATL,ATL,2015
246,20,5485,483,418,103,0,25,1,70,223,134,N,4.05,646,77,0.987,BAL,162,78,1406,51,174,217,1370,4304,81,N,1,104,693,713,3,44,32,10,1233,1331,43,N,N,81,2281202,E,BAL,AL,Baltimore Orioles,Oriole Park at Camden Yards,BAL,BAL,BAL,BAL,2015
294,33,5640,478,478,104,3,27,48,12,198,148,N,4.31,694,97,0.984,BOS,162,81,1486,46,178,161,1495,4345,84,N,1,107,753,748,5,71,42,10,1218,1148,40,N,N,78,2880694,E,BOS,AL,Boston Red Sox,Fenway Park II,BOS,BOS,BOS,BOS,2015
260,27,5533,474,404,92,7,42,0,0,0,159,N,3.98,643,101,0.983,CHW,162,81,1443,65,162,136,1381,4358,86,N,1,93,701,622,4,68,37,9,1359,1231,37,N,N,76,1755810,C,CHW,AL,Chicago White Sox,U.S. Cellular Field,CHW,CHA,CHA,CHA,2015
272,30,5491,407,567,100,6,37,134,51,12,120,N,3.36,546,111,0.982,CHC,162,81,1276,74,134,171,1341,4384,65,N,1,100,608,689,3,95,35,21,1431,1518,48,Y,N,97,2919122,C,CHC,NL,Chicago Cubs,Wrigley Field,CHC,CHN,CHN,CHN,2015
257,27,5571,544,496,101,2,38,31,1,198,131,N,4.33,700,90,0.985,CIN,162,81,1436,42,177,167,1382,4360,98,N,1,101,754,640,5,134,40,8,1252,1255,35,N,N,64,2419506,C,CIN,NL,Cincinnati Reds,Great American Ball Park,CIN,CIN,CIN,CIN,2015
303,29,5439,425,533,106,11,28,59,8,215,136,N,3.67,584,79,0.987,CLE,161,80,1274,39,161,141,1395,4298,80,N,1,106,640,669,3,86,50,10,1407,1157,38,N,N,81,1388905,C,CLE,AL,Cleveland Indians,Progressive Field,CLE,CLE,CLE,CLE,2015
274,49,5572,579,388,119,4,43,93,15,34,171,N,5.04,799,95,0.985,COL,162,81,1579,33,183,186,1479,4279,94,N,1,118,844,737,5,97,34,4,1112,1283,36,N,N,68,2506789,W,COL,NL,Colorado Rockies,Coors Field,COL,COL,COL,COL,2015
289,49,5605,489,455,97,7,51,67,35,6,165,N,4.64,746,86,0.986,DET,161,81,1491,41,193,151,1515,4341,87,N,1,98,803,689,5,83,35,12,1100,1259,35,N,N,74,2726048,C,DET,AL,Detroit Tigers,Comerica Park,DET,DET,DET,DET,2015
278,26,5459,423,486,97,5,48,42,73,214,131,N,3.57,572,85,0.986,HOU,162,81,1308,56,148,230,1363,4323,76,N,1,99,618,729,2,121,43,13,1280,1392,39,Y,N,86,2153585,W,HOU,AL,Houston Astros,Minute Maid Park,HOU,HOU,HOU,HOU,2015
300,42,5575,489,383,104,2,34,116,44,0,138,Y,3.73,601,88,0.985,KCR,162,81,1372,77,155,139,1497,4356,67,Y,1,103,641,724,1,104,47,8,1160,973,56,N,Y,95,2708549,C,KCR,AL,Kansas City Royals,Kauffman Stadium,KCR,KCA,KCA,KCA,2015
243,21,5417,466,435,94,2,34,32,0,185,108,N,3.94,630,93,0.984,ANA,162,81,1355,58,166,176,1331,4322,77,N,1,95,675,661,3,52,40,12,1221,1150,46,N,N,85,3012765,W,ANA,AL,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA,LAA,ANA,ANA,2015
263,26,5385,395,563,101,6,34,117,58,34,133,Y,3.44,553,75,0.988,LAD,162,81,1317,60,145,187,1346,4337,70,N,1,98,595,667,1,59,30,21,1396,1258,47,N,N,92,3764815,W,LAD,NL,Los Angeles Dodgers,Dodger Stadium,LAD,LAN,LAN,LAN,2015
236,40,5463,508,375,98,0,45,51,101,243,162,N,4.02,638,77,0.987,FLA,162,81,1374,39,141,120,1420,4281,91,N,1,97,678,613,3,112,40,12,1152,1150,35,N,N,71,1752235,E,FLA,NL,Miami Marlins,Marlins Park,MIA,MIA,FLO,MIA,2015
274,34,5480,517,412,101,1,29,72,43,22,164,N,4.28,682,116,0.981,MIL,162,81,1432,41,176,145,1378,4305,94,N,1,101,737,655,4,84,34,7,1260,1299,40,N,N,68,2542558,C,MIL,NL,Milwaukee Brewers,Miller Park,MIL,MIL,ML4,MIL,2015
277,44,5467,413,439,103,2,38,52,18,180,150,N,4.07,653,86,0.986,MIN,162,81,1506,40,163,156,1349,4329,79,N,1,104,700,696,2,70,41,12,1046,1264,45,N,N,83,2220054,C,MIN,AL,Minnesota Twins,Target Field,MIN,MIN,MIN,MIN,2015
272,19,5567,474,554,99,3,25,67,28,0,135,N,4.03,652,93,0.985,NYY,162,81,1416,63,182,212,1397,4373,75,N,1,101,698,764,2,63,54,4,1370,1227,48,Y,N,87,3193795,E,NYY,AL,New York Yankees,Yankee Stadium III,NYY,NYA,NYA,NYA,2015
295,17,5527,383,488,94,1,25,0,74,255,131,Y,3.43,557,88,0.986,NYM,162,81,1341,68,152,177,1351,4388,72,Y,1,92,613,683,1,51,32,14,1337,1290,50,N,N,90,2569753,E,NYM,NL,New York Mets,Citi Field,NYM,NYN,NYN,NYN,2015
277,46,5600,474,475,97,5,29,30,178,239,154,N,4.14,664,126,0.979,OAK,162,81,1402,40,172,146,1405,4334,94,N,1,98,729,694,5,78,38,15,1179,1119,28,N,N,68,1768175,W,OAK,AL,Oakland Athletics,O.co Coliseum,OAK,OAK,OAK,OAK,2015
272,37,5529,488,387,98,1,32,68,18,212,145,N,4.69,749,117,0.981,PHI,162,81,1592,54,191,130,1374,4309,99,N,1,98,809,626,5,88,29,7,1153,1274,35,N,N,63,1831080,E,PHI,NL,Philadelphia Phillies,Citizens Bank Park,PHI,PHI,PHI,PHI,2015
292,27,5631,453,461,99,0,45,39,184,252,177,N,3.21,532,122,0.981,PIT,162,81,1392,89,110,140,1462,4469,64,N,1,97,596,697,2,98,41,13,1338,1322,54,Y,N,98,2498596,C,PIT,NL,Pittsburgh Pirates,PNC Park,PIT,PIT,PIT,PIT,2015
260,36,5457,516,426,98,1,29,97,44,4,138,N,4.09,655,92,0.985,SDP,162,81,1371,40,171,148,1324,4321,88,N,1,97,731,650,4,82,42,6,1393,1327,41,N,N,74,2459742,W,SDP,NL,San Diego Padres,Petco Park,SDP,SDN,SDN,SDN,2015
262,22,5544,491,478,92,6,45,92,91,0,155,N,4.16,677,94,0.985,SEA,162,81,1430,36,181,198,1379,4389,86,N,1,94,726,656,4,69,35,12,1283,1336,45,N,N,76,2193581,W,SEA,AL,Seattle Mariners,Safeco Field,SEA,SEA,SEA,SEA,2015
288,39,5565,431,457,99,7,36,25,72,255,145,N,3.72,597,78,0.987,SFG,162,81,1344,49,155,136,1486,4333,78,N,1,97,627,696,2,93,37,18,1165,1159,41,N,N,84,3375882,W,SFG,NL,San Francisco Giants,AT&T Park,SFG,SFN,SFN,SFN,2015
288,39,5484,477,506,102,1,38,65,17,205,159,Y,2.94,478,96,0.984,STL,162,81,1359,66,123,137,1386,4394,62,N,1,101,525,647,1,69,42,15,1329,1267,62,N,N,100,3520889,C,STL,NL,St. Louis Cardinals,Busch Stadium III,STL,SLN,SLN,SLN,2015
278,32,5485,477,436,100,1,45,247,192,149,118,N,3.74,604,95,0.984,TBD,162,84,1314,84,175,167,1383,4360,82,N,1,102,642,644,4,87,47,12,1355,1310,60,N,N,80,1287054,E,TBD,AL,Tampa Bay Rays,Tropicana Field,TBR,TBA,TBA,TBA,2015
279,32,5511,508,503,102,5,39,115,44,0,169,Y,4.24,680,119,0.981,TEX,162,81,1459,76,171,172,1419,4328,74,N,1,105,733,751,1,101,54,9,1095,1233,45,N,N,88,2491875,W,TEX,AL,Texas Rangers,Rangers Ballpark in Arlington,TEX,TEX,TEX,TEX,2015
308,17,5509,397,570,99,7,23,191,118,4,145,Y,3.8,609,88,0.985,TOR,162,81,1353,54,173,232,1480,4323,69,N,1,98,670,891,1,88,62,10,1117,1151,34,N,N,93,2794891,E,TOR,AL,Toronto Blue Jays,Rogers Centre,TOR,TOR,TOR,TOR,2015
265,13,5428,364,539,102,4,23,43,18,186,125,N,3.62,577,90,0.985,WSN,162,81,1366,44,145,177,1363,4304,79,N,1,99,635,703,2,57,51,13,1342,1344,41,N,N,83,2619843,E,WSN,NL,Washington Nationals,Nationals Park,WSN,WAS,MON,WAS,2015
285,56,5665,603,463,107,2,31,48,25,167,143,N,5.09,821,101,0.983,ARI,162,81,1563,50,202,190,1479,4354,93,N,1,108,890,752,4,137,38,7,1318,1427,31,N,N,69,2036216,W,ARI,NL,Arizona Diamondbacks,Chase Field,ARI,ARI,ARI,ARI,2016
295,27,5514,547,502,102,1,34,65,17,207,134,N,4.51,725,101,0.983,ATL,161,81,1414,59,177,122,1404,4343,93,N,1,104,779,649,5,75,52,9,1227,1240,39,N,N,68,2020914,E,ATL,NL,Atlanta Braves,Turner Field,ATL,ATL,ATL,ATL,2016
265,6,5524,545,468,101,1,13,1,70,223,165,N,4.22,671,80,0.987,BAL,162,81,1408,44,183,253,1413,4296,73,N,1,101,715,744,2,19,36,9,1248,1324,54,Y,N,89,2172344,E,BAL,AL,Baltimore Orioles,Oriole Park at Camden Yards,BAL,BAL,BAL,BAL,2016
343,25,5670,490,558,108,9,24,48,12,198,139,Y,4,640,75,0.987,BOS,162,81,1342,43,176,208,1598,4319,69,N,1,106,694,878,1,83,40,5,1362,1160,43,N,N,93,2955434,E,BOS,AL,Boston Red Sox,Fenway Park II,BOS,BOS,BOS,BOS,2016
277,33,5550,521,455,96,7,36,0,0,0,148,N,4.1,659,95,0.984,CHW,162,81,1422,53,185,168,1428,4340,84,N,1,97,715,686,4,77,44,10,1270,1285,43,N,N,78,1746293,C,CHW,AL,Chicago White Sox,U.S. Cellular Field,CHW,CHA,CHA,CHA,2016
293,30,5503,495,656,95,5,34,134,51,12,116,Y,3.15,511,101,0.983,CHC,162,81,1125,96,163,199,1409,4379,58,Y,1,93,556,808,1,66,37,15,1441,1339,38,N,Y,103,3232420,C,CHC,NL,Chicago Cubs,Wrigley Field,CHC,CHN,CHN,CHN,2016
277,33,5487,636,452,99,2,51,31,1,198,142,N,4.91,786,102,0.983,CIN,162,81,1457,52,258,164,1403,4326,94,N,1,100,854,716,5,139,44,8,1241,1284,28,N,N,68,1894085,C,CIN,NL,Cincinnati Reds,Great American Ball Park,CIN,CIN,CIN,CIN,2016
308,29,5484,461,531,110,5,31,59,8,215,126,Y,3.84,617,89,0.985,CLE,161,80,1330,49,186,185,1435,4335,67,Y,1,109,676,777,1,134,60,11,1398,1246,37,N,N,94,1591667,C,CLE,AL,Cleveland Indians,Progressive Field,CLE,CLE,CLE,CLE,2016
318,47,5614,547,494,117,2,39,93,15,34,148,N,4.91,779,110,0.982,COL,162,81,1532,40,181,204,1544,4288,87,N,1,117,860,845,3,66,34,9,1223,1330,37,N,N,75,2602524,W,COL,NL,Colorado Rockies,Coors Field,COL,COL,COL,COL,2016
252,30,5526,462,493,101,3,29,67,35,6,148,N,4.24,672,75,0.987,DET,161,81,1417,53,182,211,1476,4284,75,N,1,101,721,750,2,58,38,8,1232,1303,47,N,N,86,2493859,C,DET,AL,Detroit Tigers,Comerica Park,DET,DET,DET,DET,2016
291,29,5545,453,554,90,2,44,42,73,214,135,N,4.06,663,77,0.987,HOU,162,81,1441,47,181,198,1367,4404,78,N,1,89,701,724,3,102,31,8,1396,1452,44,N,N,84,2306623,W,HOU,AL,Houston Astros,Minute Maid Park,HOU,HOU,HOU,HOU,2016
264,33,5552,517,382,105,3,35,116,44,0,134,N,4.21,674,94,0.984,KCR,162,81,1433,45,206,147,1450,4320,81,N,1,106,712,675,3,121,34,7,1287,1224,41,N,N,81,2557712,C,KCR,AL,Kansas City Royals,Kauffman Stadium,KCR,KCA,KCA,KCA,2016
279,20,5431,498,471,95,4,34,32,0,185,148,N,4.28,676,97,0.983,ANA,162,81,1480,51,208,156,1410,4264,88,N,1,95,727,717,4,73,49,12,1136,991,29,N,N,74,3016142,W,ANA,AL,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA,LAA,ANA,ANA,2016
272,21,5518,464,525,93,3,26,117,58,34,101,Y,3.7,598,80,0.986,LAD,162,81,1266,58,165,189,1376,4359,71,N,1,92,638,725,1,45,32,15,1510,1321,47,N,N,91,3703312,W,LAD,NL,Los Angeles Dodgers,Dodger Stadium,LAD,LAN,LAN,LAN,2016
259,42,5547,595,447,93,0,28,51,101,243,137,N,4.05,646,86,0.985,FLA,161,80,1358,54,152,128,1460,4305,82,N,1,93,682,655,3,71,38,12,1379,1213,55,N,N,79,1712417,E,FLA,NL,Miami Marlins,Marlins Park,MIA,MIA,FLO,MIA,2016
